Chronologic VCS simulator copyright 1991-2017
Contains Synopsys proprietary information.
Compiler version M-2017.03-SP1_Full64; Runtime version M-2017.03-SP1_Full64;  Nov 17 16:09 2019
VCD+ Writer M-2017.03-SP1_Full64 Copyright (c) 1991-2017 by Synopsys Inc.
The file '/home/student/jkw0002/CPE527L/PROJECT/28nm/vcs_post_par/inter.vpd' was opened successfully.
Chronologic VCS simulator copyright 1991-2017
Contains Synopsys proprietary information.
Compiler version M-2017.03-SP1_Full64; Runtime version M-2017.03-SP1_Full64;  Nov 17 16:09 2019
VCS Build Date = May 23 2017 20:49:19
Start run at Nov 17 16:09 2019
VCD+ Writer M-2017.03-SP1_Full64 Copyright (c) 1991-2017 by Synopsys Inc.
The file '/home/student/jkw0002/CPE527L/PROJECT/28nm/vcs_post_par/inter.vpd' was opened successfully.
time=    0 ns, clk=0, reset=1, memdata=xxxxxxxx, memread=x, memwrite=x, addr=xxxxxxxx, writedata=xxxxxxxx, pcout=xxxxxxxx, regwrite=x, wrAddr=xxxxx, rdAddr1=xxxxx, rdAddr2=xxxxx, wrData=xxxxxxxx, Ain=xxxxxxxx, Bin=xxxxxxxx
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000014, writedata=xxxxxXxX, pcout=00000014, regwrite=0, wrAddr=01010, rdAddr1=00001, rdAddr2=01010, wrData=00001113, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000014, writedata=xxxxX1XX, pcout=00000015, regwrite=0, wrAddr=01010, rdAddr1=00011, rdAddr2=01011, wrData=00001113, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000014, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=01010, rdAddr1=00010, rdAddr2=00001, wrData=00001113, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000014, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=01010, rdAddr1=00010, rdAddr2=00001, wrData=00001117, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=01010, rdAddr1=00010, rdAddr2=00001, wrData=00001117, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00001117, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00001017, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000003, Bin=00001113
time=26784 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000001, Bin=00001113
time=26785 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000001, Bin=00000003
time=26785 ns, clk=1, reset=0, memdata=0041582a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000005, Bin=00000003
time=27072 ns, clk=0, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000005, Bin=00000003
time=27360 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000005, Bin=00000003
time=27360 ns, clk=1, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00001113, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000005, Bin=00000003
time=27360 ns, clk=1, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000015, Ain=00000005, Bin=00000003
time=27360 ns, clk=1, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000183f, Ain=00000005, Bin=00000003
time=27360 ns, clk=1, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000583f, Ain=00000005, Bin=00000003
time=27360 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000583f, Ain=00000005, Bin=00000003
time=27648 ns, clk=0, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000583f, Ain=00000005, Bin=00000003
time=27936 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000583f, Ain=00000005, Bin=00000003
time=27936 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=1, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000583f, Ain=00000005, Bin=00000003
time=27936 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=1, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=0000482a, Ain=00000005, Bin=00000003
time=27936 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=1, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00004000, Ain=00000005, Bin=00000003
time=27936 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=1, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00004000, Ain=00000005, Bin=00000003
time=27936 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=1, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=28224 ns, clk=0, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=1, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=28512 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=1, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=28512 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=28512 ns, clk=1, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=01011, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=28512 ns, clk=1, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=28800 ns, clk=0, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=1, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000015, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000014, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000015, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000016, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000017, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000016, Ain=00000005, Bin=00000003
time=29088 ns, clk=1, reset=0, memdata=0041682a, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000016, Ain=00000005, Bin=00000003
time=29376 ns, clk=0, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000016, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000016, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000016, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000056, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00002856, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00002850, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00006850, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00006850, Ain=00000005, Bin=00000003
time=29664 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00006840, Ain=00000005, Bin=00000003
time=29952 ns, clk=0, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00006840, Ain=00000005, Bin=00000003
time=30240 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00006840, Ain=00000005, Bin=00000003
time=30240 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=1, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00006840, Ain=00000005, Bin=00000003
time=30240 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=1, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00004000, Ain=00000005, Bin=00000003
time=30240 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=1, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=30240 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=1, wrAddr=01101, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=30528 ns, clk=0, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=1, wrAddr=01101, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=30816 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=1, wrAddr=01101, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=30816 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=01101, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=30816 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=01101, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=30816 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=31104 ns, clk=0, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=1, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000016, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=00001, wrData=00000000, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=01111, wrData=00000000, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=01110, wrData=00000000, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=01110, wrData=00000007, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000016, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000017, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=00001, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000017, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=01111, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=00000003
time=31392 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000017, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=00000003
time=31393 ns, clk=1, reset=0, memdata=284e1010, memread=0, memwrite=0, addr=00000017, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=xxxxxxxx
time=31680 ns, clk=0, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=00000003, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=00000X0X, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxX, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000017, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000037, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00001037, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00001027, Ain=00000005, Bin=xxxxxxxx
time=31968 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00001027, Ain=00000005, Bin=xxxxxxxx
time=32256 ns, clk=0, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00001027, Ain=00000005, Bin=xxxxxxxx
time=32544 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00001027, Ain=00000005, Bin=xxxxxxxx
time=32544 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=1, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00001027, Ain=00000005, Bin=xxxxxxxx
time=32544 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=1, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=xxxxxxxx
time=32832 ns, clk=0, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=1, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=xxxxxxxx
time=33120 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=1, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=xxxxxxxx
time=33120 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=xxxxxxxx
time=33120 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=xxxxxxxx
time=33120 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=XxxXxxxX
time=33120 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=0000X0XX
time=33120 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=0000X0X1
time=33120 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=00000001
time=33408 ns, clk=0, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=1, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxxxx, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxXxX, pcout=00000017, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01110, wrData=00000001, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=xxxxxXxX, pcout=0000001f, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01111, wrData=00000001, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01111, wrData=00000001, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000017, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01111, wrData=00000019, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=0000001f, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01110, rdAddr1=00010, rdAddr2=01111, wrData=00000019, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=0000001f, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01111, rdAddr1=00010, rdAddr2=01111, wrData=00000019, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000018, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01111, rdAddr1=00010, rdAddr2=01111, wrData=00000019, Ain=00000005, Bin=00000001
time=33696 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000018, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01111, rdAddr1=00010, rdAddr2=01111, wrData=00000018, Ain=00000005, Bin=00000001
time=33697 ns, clk=1, reset=0, memdata=284f0001, memread=0, memwrite=0, addr=00000018, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01111, rdAddr1=00010, rdAddr2=01111, wrData=00000018, Ain=00000005, Bin=xxxxxxxx
time=33984 ns, clk=0, reset=0, memdata=00018100, memread=0, memwrite=0, addr=00000018, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01111, rdAddr1=00010, rdAddr2=01111, wrData=00000018, Ain=00000005, Bin=xxxxxxxx
time=34272 ns, clk=1, reset=0, memdata=00018100, memread=0, memwrite=0, addr=00000018, writedata=00000001, pcout=00000018, regwrite=0, wrAddr=01111, rdAddr1=00010, rdAddr2=01111, wrData=00000018, Ain=00000005, Bin=xxxxxxxx
